Address Count,Avg Gas Price,Block Difficulty,Block Size,Block Time,Unique Daily Active Eth Address Total Count,Unique Daily Active Eth Address Receive Count,Unique Daily Active Eth Address Sent Count,Gas Limit,Gas Used,Uncles,Network Hash,Verified Contracts,Network Utilization,No. of ERC20 Token Transfers,Transaction Fee,Tx Growth,Supply,MarketCap,Price,weekday,day,Next Price
169628737,89060409614.0,8925.609,84901,13.1,502399,371017,302158,30011296,100000000000.0,319,703614.8161,206,0.5141,792402,1.66e+21,1224358,117553455.8,419578.8478,3569.26,1,3,3398.82
169727583,80831792329.0,8933.335,79592,13.18,483647,364185,281303,30012023,99898437187.0,321,701845.7732,218,0.5147,795446,1.01e+21,1187578,117566959.4,399588.93299999996,3398.82,1,4,3435.76
169829495,57959970897.0,9064.209,77766,13.2,488548,359466,286731,30011800,99586843884.0,314,709714.9578,160,0.5144,670126,7.47e+20,1143178,117580421.3,403978.1082,3435.76,0,5,3328.85
169927687,65198396168.0,9060.886999999999,82861,13.1,464439,347728,264441,30013035,101000000000.0,291,713020.5052,218,0.5155,692879,2.24e+21,1128226,117593955.5,391452.6387,3328.85,0,6,2966.51
170020897,93627396666.0,9039.323,86585,13.2,451715,324461,280753,30013102,99295159913.0,338,708289.5205,191,0.5144,722335,1.44e+21,1174559,117607420.8,348883.59,2966.51,1,0,2760.2
170115867,107000000000.0,9243.21,84718,13.12,480223,356891,277421,30012217,100000000000.0,326,729828.4272,249,0.5134,690858,1.56e+21,1193295,117620990.5,324657.4579,2760.2,1,1,3078.88
170215069,73923487712.0,9117.612,84006,13.27,489264,360262,284300,30012545,99368407926.0,322,713263.1751,271,0.5144,731745,1.06e+21,1174030,117634436.3,362182.3134,3078.88,1,2,3154.62
170322828,91230950648.0,8951.812,82225,13.29,492767,359270,299638,30013358,98795997873.0,309,696252.0361,250,0.5135,652808,2.9e+21,1193053,117647809.2,371134.1317,3154.62,1,3,2930.86
170417069,78526866487.0,9065.338,87100,13.21,459395,331822,281447,30013434,99488905680.0,304,709173.8740000001,270,0.5135,672935,1.07e+21,1152685,117661258.4,344848.6758,2930.86,1,4,2925.34
170513297,50962187650.0,9228.456,82295,12.97,468183,349723,266575,30011576,101000000000.0,324,736674.3172,198,0.5142,643728,6.97e+20,1121078,117674979.7,344239.325,2925.34,0,5,3064.21
170597023,71250486571.0,9253.6,85681,13.31,428498,313428,254252,30012327,98729453261.0,306,718439.2308,181,0.5138,626556,1.56e+21,1088537,117688330.3,360621.7585,3064.21,0,6,2927.73
170695385,138000000000.0,9167.116,86369,13.23,448752,326254,276217,30012643,99668379770.0,326,719363.9870000001,204,0.5145,598930,9.45e+21,1133903,117701813.2,344599.1294,2927.73,1,0,2807.44
170786016,95008647483.0,9077.287,89477,13.43,445648,314547,278730,30015852,98121131129.0,336,703279.6032,234,0.5142,585061,1.44e+21,1108122,117715123.2,330478.1454,2807.44,1,1,2850.87
170873608,83688301230.0,9098.463,87285,13.23,457402,331668,274797,30019875,99024382289.0,371,714292.5673,270,0.5144,626371,1.07e+21,1135869,117728602.6,335628.9413,2850.87,1,2,3000.83
170958394,107000000000.0,9109.42,82913,13.47,454578,318313,284743,30022092,97958729328.0,355,705663.7216,242,0.5148,604008,1.54e+21,1116157,117741904.8,353323.4401,3000.83,1,3,3310.63
171062858,93359939426.0,9225.946,81217,13.14,527158,349143,340795,30023617,99940537596.0,343,729106.0202,223,0.5133,642498,1.1e+21,1207263,117755483.7,389844.8371,3310.63,1,4,3389.48
171157112,68628077449.0,9360.955,81231,13.36,470673,345333,277752,30034383,98607821850.0,338,728724.3801,222,0.514,632862,1.15e+21,1117899,117768861.1,399175.1993,3389.48,0,5,3420.14
171251029,65821653497.0,9290.098,90623,13.4,472079,343110,278786,30025779,98254946022.0,349,721702.9948,186,0.5143,610390,8.1e+20,1130224,117782206.2,402831.6346,3420.14,0,6,3384.5
171343064,106000000000.0,9253.465,90094,13.4,441747,314719,276227,30025010,98521267138.0,342,718428.7103,171,0.5154,598489,1.25e+21,1121513,117795545.8,398679.0247,3384.5,1,0,3516.09
171447193,130000000000.0,9541.742,91693,13.29,511710,375114,304808,30022201,98749386920.0,337,745227.6862,178,0.5131,665320,2.3e+21,1235674,117808965.8,414226.9267,3516.09,1,1,3576.08
171607040,150000000000.0,9471.28,86861,13.25,613774,389258,417705,30022969,99234891325.0,361,744109.3803,169,0.5143,658259,1.72e+21,1337833,117822463.2,421342.554,3576.08,1,2,3588.2
171736554,152000000000.0,9502.368,81744,13.46,584646,434256,351617,30021569,97564435387.0,340,732914.122,221,0.5139,767392,2.08e+21,1344295,117835710.7,422818.097,3588.2,1,3,3562.84
171873339,126000000000.0,9626.224,81847,13.27,552624,413415,336389,30022674,99080580257.0,360,755056.9149,236,0.5143,687490,1.57e+21,1287034,117849184.2,419877.7873,3562.84,1,4,3576.4
171989344,84647984176.0,9468.319,77829,13.43,533986,385086,315057,30023204,97972965669.0,352,734342.6853,197,0.514,686958,8.58e+20,1191856,117862510.9,421523.484,3576.4,0,5,3416.49
172088521,86179335901.0,9430.157,75464,13.4,487117,362198,278935,30023229,98475597666.0,358,734875.5102,191,0.5145,674646,1.34e+21,1137901,117875894.0,402721.8132,3416.49,0,6,3544.14
172193003,114000000000.0,9643.905,77156,13.39,498893,368596,292340,30019248,98682802052.0,370,753653.3135,241,0.5151,712166,1.44e+21,1183486,117889315.2,417816.2374,3544.14,1,0,3490.61
172301509,97930380585.0,9670.944,78523,13.43,502189,366944,303571,30020233,98036296850.0,362,751624.8591,288,0.514,765226,1.26e+21,1203566,117902663.3,411552.2155,3490.61,1,1,3607.55
172407043,109000000000.0,9747.917,79415,13.52,486562,349503,302659,30033073,97733405137.0,373,755125.0721,215,0.5149,719538,1.42e+21,1189854,117915960.8,425387.7245,3607.55,1,2,3791.23
172519730,139000000000.0,9639.61,72694,13.49,511562,369339,320339,30028142,97754677280.0,395,750305.2634,190,0.5143,738720,1.7e+21,1227097,117929321.8,447097.1826,3791.23,1,3,3868.16
172630174,153000000000.0,9403.028,77340,13.46,525742,375695,333660,30023285,97560326707.0,392,730258.3181,296,0.5143,780174,3.9e+21,1302993,117942650.8,456221.044,3868.16,1,4,3829.61
172740668,90967356392.0,9525.411,67970,13.22,536243,380345,324458,30014663,99385187004.0,361,750456.8859,248,0.5137,709327,9.44e+20,1181031,117956178.8,451726.1621,3829.61,0,5,3846.66
172840666,80516798136.0,9557.943000000001,70981,13.3,500853,370957,288968,30017116,98619555604.0,396,750143.6308,216,0.5146,695256,9.08e+20,1144184,117969656.1,453789.1573,3846.66,0,6,3746.14
172948584,113000000000.0,9612.819,70435,13.49,522995,377788,317941,30016429,97462750354.0,370,743880.9098,308,0.5141,737314,4.68e+21,1197673,117982942.7,441980.62100000004,3746.14,1,0,3877.45
173066027,79599322886.0,9552.476,70772,13.3,544757,400189,317793,30017699,99404881141.0,325,747945.6305,318,0.5142,787068,1.08e+21,1243503,117996400.5,457525.1432,3877.45,1,1,4162.49
173192053,87248508777.0,9706.298,70098,13.43,572748,417747,341064,30019575,98176164702.0,364,754709.6163,308,0.5147,820244,1.04e+21,1259885,118009756.5,491214.4315,4162.49,1,2,4062.76
173318686,100000000000.0,9729.879,72323,13.13,573318,413104,345632,30018223,100000000000.0,304,764763.9938,300,0.5141,776655,1.44e+21,1277275,118023273.5,479500.2348,4062.76,1,3,3971.95
173440826,91861894977.0,9864.567,73171,13.28,555943,410516,333442,30018828,99057211828.0,381,775464.5922,261,0.5147,778958,1.17e+21,1256044,118036774.6,468836.1668,3971.95,1,4,4168.96
173559454,71610688632.0,9810.82,72292,13.43,569952,432010,319783,30025215,98120356350.0,363,762041.8258,191,0.5148,754063,9.56e+20,1235169,118050113.5,492146.2013,4168.96,0,5,4082.08
173689366,80106768615.0,9914.205,71576,13.39,557074,415539,333394,30024837,98235649057.0,362,771219.5668,152,0.5145,829943,1.08e+21,1261312,118063473.4,481944.5435,4082.08,0,6,4220.26
173825414,104000000000.0,10085.373,71494,13.31,558944,404820,352256,30024936,99167904953.0,359,791071.4421,235,0.5146,851070,1.36e+21,1299495,118076948.3,498315.422,4220.26,1,0,4129.95
173972542,132000000000.0,10181.851,69813,13.33,577711,412763,374089,30025475,99081985112.0,342,796164.1634,286,0.5145,914738,1.55e+21,1344772,118090387.0,487707.3937,4129.95,1,1,3924.31
174124536,177000000000.0,10210.423,69414,13.48,581064,406309,381381,30026493,97983958255.0,365,792962.2137,229,0.5143,937894,2.35e+21,1370504,118103722.5,463475.6194,3924.31,1,2,4288.22
174322422,198000000000.0,10003.513,67422,13.34,662650,480050,435249,30025138,98966629712.0,347,782103.3856,277,0.5144,990204,2.32e+21,1510502,118117154.7,506512.3452,4288.22,1,3,4417.4
174510184,184000000000.0,10065.34,64129,13.37,676233,466136,443999,30021805,98347489308.0,364,784257.7309999999,267,0.5144,973196,2.05e+21,1456333,118130535.5,521829.8274,4417.4,1,4,4323.94
174686848,171000000000.0,10238.757,62412,13.42,618415,423023,409581,29997753,98002210468.0,394,798599.3609999999,310,0.5149,976476,2.02e+21,1379095,118143923.3,510847.2359,4323.94,0,5,4290.1
174843890,157000000000.0,10053.506,63743,13.46,582522,404761,368492,29995746,97551234641.0,373,778448.5875,227,0.5148,934799,1.74e+21,1304184,118157220.7,506906.2923,4290.1,0,6,4322.79
174998276,167000000000.0,10323.91,65442,13.3,610965,422182,382878,29997021,99188257225.0,379,812768.9228,299,0.5148,902382,1.75e+21,1341733,118170738.8,510827.2882,4322.79,1,0,4593.15
175160566,184000000000.0,10458.162,65874,13.52,639463,447800,399098,29996842,97381906892.0,413,813533.6271,234,0.5146,957294,2.06e+21,1395656,118184089.2,542837.2491,4593.15,1,1,4604.4
175332719,171000000000.0,10488.143,65290,13.36,657732,459350,406990,29997751,98615686109.0,380,821207.0578,285,0.5149,994319,1.97e+21,1417221,118197535.2,544228.7309,4604.4,1,2,4536.99
175499557,153000000000.0,10262.345,64494,13.61,625036,441553,387168,29996355,96926416150.0,343,786898.5689,242,0.5144,982869,1.71e+21,1352186,118210710.3,536320.8107,4536.99,1,3,4480.09
175665052,141000000000.0,10320.757,63036,13.23,605162,426111,380000,29995517,99426765719.0,330,809414.9277,284,0.5142,904505,1.64e+21,1339661,118224187.0,529654.9978,4480.09,1,4,4521.41
175816807,118000000000.0,10376.974,62972,13.44,579696,410808,363439,29995621,97806887177.0,349,803254.6443,219,0.5144,871964,1.5e+21,1255921,118237479.5,534600.1223,4521.41,0,5,4617.13
175968075,104000000000.0,10538.881000000001,63396,13.22,594408,420215,368976,29995676,99639707191.0,353,830058.8955,202,0.5148,908538,1.18e+21,1276998,118251008.8,545980.2805,4617.13,0,6,4810.97
176123354,133000000000.0,10677.261,63553,13.46,618388,435893,374095,29994897,98044586198.0,357,828352.8021,247,0.5151,922568,1.82e+21,1329018,118264333.4,568966.1601,4810.97,1,0,4732.07
176264500,181000000000.0,10884.267,67096,13.42,586879,414725,366520,29996331,98253505445.0,327,843908.6252,327,0.514,892257,1.84e+21,1334145,118277658.1,559698.1575,4732.07,1,1,4632.98
176407961,174000000000.0,10598.343,68129,13.32,635243,464495,366468,29995528,98479436388.0,365,827627.5242,244,0.5144,916649,1.98e+21,1390746,118291069.2,548040.1576,4632.98,1,2,4722.68
176545038,167000000000.0,10974.031,64004,13.37,615769,450528,347407,29995693,98331547441.0,340,852646.6571,354,0.5144,912695,1.91e+21,1347643,118304421.2,558713.9237,4722.68,1,3,4668.7
176682750,155000000000.0,10932.657,61834,13.31,612459,451235,350061,29993307,98993755682.0,310,851709.6849,378,0.514,950123,1.64e+21,1345131,118317815.0,552390.3829999999,4668.7,1,4,4645.64
176821667,137000000000.0,11196.283000000001,64644,13.48,608683,446354,353437,29969009,97438506061.0,300,858640.8968,292,0.514,850357,1.42e+21,1300464,118331000.5,549723.2293,4645.64,0,5,4627.5
176960134,118000000000.0,10990.155,64874,13.48,602843,446185,344828,29964680,97925457176.0,310,846521.7889,248,0.5151,846821,1.27e+21,1275744,118344239.4,547637.9679,4627.5,0,6,4561.38
177097798,160000000000.0,11177.978000000001,68318,13.51,562828,403456,344220,29964880,97422476367.0,334,860730.2002,318,0.5145,825119,1.82e+21,1289636,118357467.0,539873.3829999999,4561.38,1,0,4210.14
177232152,151000000000.0,10967.383,71564,13.61,567950,408513,345151,29966302,96356492010.0,367,840451.8551,293,0.5141,869739,1.9e+21,1310153,118370622.2,498356.8914,4210.14,1,1,4289.75
177364448,137000000000.0,11224.419,70783,13.3,647957,494062,333101,29963962,98477697827.0,356,876388.0683,288,0.5143,823910,1.41e+21,1353219,118384032.2,507837.9022,4289.75,1,2,3998.17
177486217,150000000000.0,11536.63,68397,13.39,551611,397991,331762,29966360,98258045079.0,310,892219.4763,241,0.5146,865307,1.63e+21,1284250,118397321.8,473372.6203,3998.17,1,3,4299.27
177606025,127000000000.0,11110.284,70000,13.71,568416,415395,322697,29964123,96064983806.0,349,846258.9856,289,0.5144,807919,1.32e+21,1255788,118410403.7,509078.2961,4299.27,1,4,4415.72
177731183,110000000000.0,10966.37,67221,13.54,507869,358329,313092,29966844,97067685699.0,332,841135.7763,202,0.5146,781188,1.09e+21,1160128,118423584.2,522925.38899999997,4415.72,0,5,4264.61
177855333,112000000000.0,10872.606000000002,72737,13.59,568594,425031,319647,29968133,97039418838.0,371,837845.0236,200,0.5151,870763,1.19e+21,1260939,118436812.8,505086.8164,4264.61,0,6,4090.46
177972284,152000000000.0,11115.236,73137,13.41,504707,361627,313213,29965433,98175509324.0,348,863875.1297,233,0.5146,748478,1.57e+21,1221508,118450164.6,484515.6603,4090.46,1,0,4341.17
178104335,140000000000.0,11173.678999999998,72569,13.43,538772,385333,335521,29967823,97654433985.0,332,862727.0348,249,0.5141,809611,1.68e+21,1264994,118463427.8,514269.8791,4341.17,1,1,4271.96
178247953,136000000000.0,11255.331,72979,13.56,561877,404749,353124,29966256,97186997792.0,328,863950.8831,292,0.5145,898872,1.59e+21,1342491,118476616.3,506127.36600000004,4271.96,1,2,4523.8
178382148,129000000000.0,10824.21,69643,13.53,554742,394416,342455,29973030,97167359357.0,371,836120.0865,266,0.5143,908261,1.48e+21,1301578,118489878.5,536024.5125,4523.8,1,3,4042.55
178511906,120000000000.0,10620.136999999999,71697,13.68,558797,401200,332731,29973941,95847643629.0,379,810891.6785,272,0.5143,910389,1.56e+21,1297524,118502984.0,479054.2378,4042.55,1,4,4100.3
178629990,127000000000.0,10827.421,70859,13.35,512634,361515,318558,29972756,98527637239.0,367,846268.2485,225,0.5148,784051,2.14e+21,1213284,118516406.4,485952.8212,4100.3,0,5,4297.92
178739947,119000000000.0,11103.425,71615,13.57,488740,346964,296397,29973463,96546465274.0,386,853575.8145,222,0.5149,706124,1.32e+21,1135653,118529600.5,509430.7407,4297.92,0,6,4448.49
178872629,129000000000.0,11193.048999999999,71808,13.7,555014,395011,334862,29971837,95710323947.0,408,856967.8171,279,0.5145,744780,1.39e+21,1247688,118542733.5,527336.1647,4448.49,1,0,4642.38
179008591,142000000000.0,11118.61,70186,13.63,578867,411138,350831,29972882,96588497458.0,393,856030.0567,285,0.5149,794638,2.22e+21,1280926,118555943.8,550381.7426,4642.38,1,1,4580.57
179136339,145000000000.0,11388.761999999999,68926,13.71,534018,377510,331531,29967837,96173608919.0,339,866811.3409,271,0.5145,735116,1.38e+21,1221643,118569016.0,543113.6778,4580.57,1,2,4514.8
179267730,119000000000.0,11626.563,69738,13.61,564304,404798,334038,29969654,96347004529.0,335,885583.4592,245,0.5147,845431,1.61e+21,1265286,118582099.0,535374.4604,4514.8,1,3,4219.32
179391566,114000000000.0,11482.053,66293,13.57,522866,372551,312432,29971525,96999612609.0,333,880689.4078,270,0.5142,831164,1.21e+21,1211488,118595277.8,500391.4274,4219.32,1,4,4124.26
179515075,156000000000.0,11546.409,70232,13.8,508986,355702,313973,29987448,95181800981.0,342,871192.6314,147,0.5139,852391,1.86e+21,1235697,118608240.2,489171.2205,4124.26,0,5,4201.09
179636153,110000000000.0,11688.671999999999,69488,13.68,773457,634798,287320,29989209,96094328220.0,407,897619.6677,165,0.5145,690481,1.26e+21,1386491,118621412.3,498339.2292,4201.09,0,6,4357.17
179765944,113000000000.0,11796.298999999999,67603,13.61,537765,393749,308688,29988251,96719652729.0,340,902881.1073,250,0.5141,793242,1.33e+21,1244773,118634555.6,516910.9266,4357.17,1,0,4309.7
179911458,98725355074.0,11926.928,65338,13.62,548943,392622,341059,29988936,96622508037.0,325,909842.3857,309,0.5142,758701,1.14e+21,1224771,118647662.2,511335.8296,4309.7,1,1,4439.98
180065493,85591237374.0,11892.155,69761,13.66,596449,441376,346296,29990791,96069191326.0,343,904023.9881,271,0.5146,762571,1.02e+21,1296307,118660718.6,526851.2173,4439.98,1,2,4111.92
180193747,88232234277.0,11788.87,68557,13.54,553764,404426,319271,29992099,96888034495.0,345,904222.6675,277,0.5142,766762,1.12e+21,1251338,118673896.7,487977.5691,4111.92,1,3,3902.49
180323617,89030753907.0,11333.542,67807,13.26,566374,407436,322061,29993415,99206690854.0,359,890155.2453,307,0.5146,773098,1.46e+21,1237735,118687388.1,463176.3452,3902.49,1,4,4088.68
180444908,78350083431.0,11199.31,66999,13.14,532395,383416,312700,30037829,100000000000.0,353,886741.6694,196,0.5146,707737,8.79e+20,1199384,118700989.7,485330.3624,4088.68,0,5,4135.31
180574126,65953683938.0,11250.43,66346,13.12,550244,389642,324218,30033664,101000000000.0,353,895346.7175,207,0.5144,668629,8.31e+20,1181898,118714659.2,490921.9174,4135.31,0,6,3785.08
180706443,88677536111.0,11687.141000000001,72439,13.17,560925,404843,323571,30031733,100000000000.0,338,923067.6744,299,0.5146,720688,1.5e+21,1242978,118728228.3,449395.8425,3785.08,1,0,3862.18
180851729,83572369835.0,11872.948,71392,13.29,560573,393950,335439,30035058,98661297954.0,396,932658.5315,332,0.514,720109,1.13e+21,1214900,118741706.8,458601.8453,3862.18,1,1,4020.19
180986198,92325564544.0,11714.431999999999,69996,13.18,558270,399240,337983,30032732,100000000000.0,339,924274.0751,316,0.514,761072,1.09e+21,1258462,118755263.3,477418.7219,4020.19,1,2,3957.03
181111863,102000000000.0,11576.582,64166,13.32,549496,403978,312282,30034707,98878029798.0,334,901874.6907,304,0.5146,641630,1.01e+21,1155456,118768648.4,469971.1048,3957.03,1,3,3876.37
181240174,113000000000.0,11404.128,73499,13.18,570955,411566,352650,30036635,99899533626.0,369,902430.8407,333,0.5142,681586,2.12e+21,1270355,118782234.0,460443.8883,3876.37,1,4,3961.96
181357505,68559014804.0,11656.212,75495,13.12,514295,372207,303721,30035105,101000000000.0,365,927235.4423,200,0.5141,669020,7.38e+20,1159873,118795890.5,470664.5664,3961.96,0,5,3924.55
181471904,62055391544.0,11671.161,67943,13.27,513819,374602,290170,30038821,99832932492.0,346,918428.5423,190,0.515,710474,1.53e+21,1137581,118809398.9,466273.4265,3924.55,0,6,3945.57
181594935,71513752132.0,11787.347,69853,13.01,538610,392653,305569,30038499,101000000000.0,412,949127.0092,385,0.5138,737536,1.19e+21,1201239,118823201.7,468825.2598,3945.57,1,0,4017.7
181729787,71133181120.0,12021.166000000001,68846,13.24,541955,372728,329978,30029615,99582538677.0,366,947223.3495,349,0.5148,726775,8.41e+20,1203638,118836720.0,477450.2901,4017.7,1,1,3982.7
181856007,81724114577.0,11803.847,68697,13.28,577033,424751,315845,30030405,99157641835.0,384,930372.6554,400,0.5138,717904,9.37e+20,1233315,118850240.8,473344.854,3982.7,1,2,4112.35
181986755,90020348396.0,11772.716,72291,13.31,546643,398046,331336,30031369,99088233365.0,389,927101.3504,327,0.5143,747291,1.39e+21,1245242,118863746.1,488809.3262,4112.35,1,3,4047.87
182103923,75729336544.0,11799.101999999999,72147,13.16,585105,439063,318471,30034010,99799023582.0,356,931910.5518,237,0.5137,830439,1.09e+21,1298329,118877300.8,481199.8598,4047.87,1,4,4109.25
182200346,73519109194.0,11730.999,72236,13.21,572474,443974,295155,30032560,99831016366.0,371,927482.1379999999,128,0.5146,896936,7.87e+20,1299519,118890867.5,488552.2974,4109.25,0,5,4063.44
182321301,58587455926.0,11670.133999999998,71563,13.2,541229,396412,307468,30028409,99855677488.0,383,925236.3491,172,0.5142,751680,6.34e+20,1206942,118904469.5,483161.1774,4063.44,0,6,4037.87
182457632,82343259279.0,11764.608,78825,13.17,563485,395463,337025,30027057,100000000000.0,380,933679.6269,260,0.5146,730205,8.82e+20,1252037,118918092.0,480175.79600000003,4037.87,1,0,3793.54
182583655,106000000000.0,11794.555,79689,13.24,540891,389088,327927,30030828,99401788712.0,367,929503.7485,226,0.5138,720010,1.12e+21,1241032,118931613.7,451171.8337,3793.54,1,1,3629.31
182687520,128000000000.0,11931.008999999998,83474,13.09,516196,372828,302662,30032151,101000000000.0,335,946471.4939,187,0.5147,766387,1.28e+21,1252468,118945236.1,431689.1348,3629.31,1,2,3710.08
182819044,115000000000.0,12066.28,80679,13.28,545503,400028,326523,30031753,99300781355.0,389,952593.718,288,0.5141,707736,1.09e+21,1255688,118958776.9,441346.57899999997,3710.08,1,3,3675.79
182939219,97138220230.0,11838.958,79152,13.36,521976,377030,316345,30031557,98452603391.0,378,925877.7919,214,0.5139,727149,8.81e+20,1214585,118972199.3,437316.8204,3675.79,1,4,3766.74
183060677,81360644849.0,11667.671999999999,78275,13.13,522711,389723,303859,30030908,101000000000.0,390,931253.1153,166,0.5146,606533,7.47e+20,1180989,118985889.2,448188.9081,3766.74,0,5,3830.92
183173160,101000000000.0,11940.839,85060,13.11,487903,345413,291480,30032854,100000000000.0,406,953746.8692,139,0.5146,599793,9.06e+20,1158900,118999592.3,455877.9181,3830.92,0,6,3765.16
183295121,108000000000.0,12175.195,87429,13.17,523598,370451,316066,30034585,99902168488.0,401,966969.7774,191,0.5148,660337,8.99e+20,1209173,119013221.8,448103.8224,3765.16,1,0,3785.67
183421610,133000000000.0,12332.018999999998,83142,13.14,534283,382995,323961,30033024,100000000000.0,373,980138.5643,193,0.5144,632534,1.25e+21,1221316,119026869.7,450596.4497,3785.67,1,1,3536.77
183558127,149000000000.0,12285.601,87221,13.23,552895,382804,338404,30031454,99810024407.0,342,967206.6793,249,0.5145,684120,1.49e+21,1249628,119040396.8,421018.5041,3536.77,1,2,3406.48
183673491,138000000000.0,12173.793,84717,13.35,547180,389090,326249,30033176,98715972119.0,354,950513.9663,213,0.5142,680840,1.13e+21,1212495,119053810.2,405554.4232,3406.48,1,3,3196.47
183783123,153000000000.0,11871.524,86750,13.24,525935,380065,309254,30032875,99146545762.0,329,927737.5815,200,0.514,644998,1.52e+21,1188490,119067241.0,380594.8637,3196.47,1,4,3080.81
183892484,121000000000.0,11743.391000000001,90893,13.05,525979,376034,313301,30031198,101000000000.0,381,938655.8039,164,0.5147,583874,1.1e+21,1183873,119080962.3,366865.8194,3080.81,0,5,3150.83
183989418,158000000000.0,12425.837,98869,13.16,463125,333788,280943,30032959,100000000000.0,342,984718.7793,160,0.5143,452781,1.18e+21,1108322,119094578.2,375246.7697,3150.83,0,6,3083.68
184082709,219000000000.0,12093.356000000002,94968,13.29,469968,337198,280822,30032263,99281434205.0,360,949272.4736,164,0.5148,651763,1.45e+21,1233195,119108061.7,367291.1476,3083.68,1,0,3240.32
184191355,185000000000.0,12040.667,94105,13.04,531977,382935,315835,30030890,101000000000.0,356,959211.934,238,0.5147,674332,1.33e+21,1277649,119121747.2,385992.5797,3240.32,1,1,3373.03
184302067,195000000000.0,12347.482,85405,13.16,575455,432019,313329,30034071,99719511847.0,376,976508.6331,265,0.5142,649530,2.56e+21,1283346,119135329.2,401847.0393,3373.03,1,2,3242.26
184430594,167000000000.0,12290.823,89632,13.19,586531,425557,334212,30033890,99513142623.0,389,971174.1390000001,236,0.5147,606548,1.16e+21,1282921,119148893.7,386311.6921,3242.26,1,3,3309.66
184532869,191000000000.0,12375.813999999998,90602,13.19,528223,392971,303878,30032216,99422947837.0,342,971300.8640000001,223,0.5141,601215,1.47e+21,1218460,119162375.1,394386.9464,3309.66,1,4,3328.63
184636660,139000000000.0,11935.521,90414,13.1,540646,394770,308174,30035769,100000000000.0,358,945447.9576,241,0.5144,547623,1.4e+21,1174849,119175984.0,396692.7555,3328.63,0,5,3349.61
184750558,133000000000.0,12068.767,90864,13.11,519703,383772,302356,30033389,101000000000.0,339,955863.0903,224,0.515,537050,9.23e+20,1162954,119189593.4,399238.654,3349.61,0,6,3210.9
184856368,154000000000.0,12232.159,92056,13.2,527418,384330,304613,30032281,99815462331.0,346,964698.2735,256,0.5138,609599,2.03e+21,1198719,119203141.0,382749.3655,3210.9,1,0,3161.5
184964730,124000000000.0,12524.838,91038,13.17,513650,374055,295864,30033840,99858454979.0,378,991549.6690000001,302,0.5145,601116,1.34e+21,1169526,119216735.7,376903.7098,3161.5,1,1,3084.78
185080792,132000000000.0,12314.21,87191,13.14,539195,386353,322251,30036158,100000000000.0,353,972879.6258,324,0.5146,618830,1.35e+21,1223143,119230309.2,367799.2733,3084.78,1,2,3002.43
185192442,148000000000.0,12339.863000000001,80062,13.18,529234,384173,313437,30028460,100000000000.0,353,977191.4289,224,0.5147,633732,2.01e+21,1190018,119243905.0,358021.4778,3002.43,1,3,2569.59
185296534,186000000000.0,12502.548999999999,88114,13.33,504678,349236,313430,30028551,98762028421.0,375,979366.3569,226,0.5145,719425,1.71e+21,1189898,119257357.7,306442.5138,2569.59,1,4,2412.23
185396527,165000000000.0,12583.077,86842,12.9,507937,370862,301762,30033810,101000000000.0,385,1010869.622,154,0.5136,762769,1.56e+21,1204920,119271150.3,287709.4468,2412.23,0,5,2541.6
185499032,125000000000.0,12640.041000000001,81407,13.24,478026,345981,281417,30036192,99789268485.0,321,991453.188,223,0.5146,613876,8.74e+20,1077884,119284631.8,303173.8203,2541.6,0,6,2442.27
185598885,142000000000.0,12448.274,87442,13.15,487246,347976,290309,30037237,99595606525.0,393,985776.5206,263,0.5141,671655,1.61e+21,1147109,119298231.9,291358.4928,2442.27,1,0,2459.65
185707614,147000000000.0,12238.302,89303,13.24,497858,355823,304793,30023848,99759441501.0,370,967449.1185,334,0.5144,581632,1.5e+21,1177640,119311806.8,293465.2855,2459.65,1,1,2464.13
185815489,145000000000.0,12654.605,90534,13.21,484768,344844,295023,30024161,99308664042.0,368,995231.918,280,0.5146,601447,1.16e+21,1146116,119325315.8,294033.0904,2464.13,1,2,2425.83
185912265,155000000000.0,12564.457,93639,13.13,467431,336127,277056,30023956,100000000000.0,337,993377.3777,264,0.5139,549507,1.17e+21,1133684,119338904.6,289495.8949,2425.83,1,3,2547.03
186009985,140000000000.0,12464.753,86013,13.18,492023,356634,288096,30020566,99861682821.0,329,981166.5036,307,0.514,568084,1.09e+21,1137559,119352434.2,303994.2304,2547.03,1,4,2603.1
186112010,120000000000.0,12569.552,88540,13.21,491108,355388,294091,30023827,99767539055.0,340,989415.7732,221,0.5143,516982,1.18e+21,1147157,119365958.2,310721.5257,2603.1,0,5,2603.24
186210128,134000000000.0,12540.225,90448,13.07,512235,374914,288667,30023225,101000000000.0,339,998283.1959,250,0.5145,519760,2.64e+21,1183850,119379637.8,310773.8484,2603.24,0,6,2689.14
186315085,123000000000.0,12557.896999999999,86293,13.16,528149,382937,302872,30022482,99935919102.0,325,986463.4862,315,0.5151,540748,9.89e+20,1177345,119393137.7,321064.8622,2689.14,1,0,2790.15
186418839,155000000000.0,12750.471000000001,90133,13.11,518719,377861,310514,30025675,101000000000.0,332,1008379.25,255,0.5152,534266,1.45e+21,1173199,119406726.9,333162.6791,2790.15,1,1,2681.11
186518011,159000000000.0,12869.997,93113,13.22,507864,368885,297829,30022588,99562179696.0,354,1014108.123,244,0.5138,528810,1.58e+21,1152665,119420261.8,320178.8581,2681.11,1,2,2697.18
